request-id,request-method,request-path,request-query,request-payload,response-status,response-content-type,response-payload,response-oops,pre-handle-timestamp,post-handle-timestamp,"after-completion-timestamp"
"84e45437-7d2a-450f-bf80-35840623f636",GET,"/libraries/acme/js/acme.js",,,200,application/javascript,,,60010932546100,60010934421800,60010935132500
"8af5d3fe-bb1b-4229-9915-585a40aef740",GET,/images/banner.png,,,200,image/png,,,60010942946400,60010945489300,60010946334800
"caeb0d1d-8553-409a-8137-3d900f374528",GET,/images/logo.png,,,200,image/png,,,60010952729400,60010954523700,60010955177300
"4c8a8c05-3e58-4a7d-a51c-f18f9ca6bbcd",POST,"/anonymous/system/sign-in",,"id=&password=member1&remember=false&username=member1&version=",302,,,,60010962611600,60010975240800,60010976052500
"6148cbb7-4b10-478a-b848-9d7c007488d2",GET,/,,,302,,,,60010981391100,60010985546900,60010986715200
"cbf97802-7c0c-4600-8fa1-e96211c15180",GET,/any/system/welcome,,,200,text/html;charset=utf-8,service=654,,60010990494200,60010994264500,60011318348500
"981a3f98-0048-4c8d-8c2d-7a590693cbe8",GET,"/libraries/fontawesome/5.2.0/css/all.min.css",,,200,text/css,,,60011333215300,60011335301300,60011336117700
"92bdfacf-3577-4c42-83ca-8611eb6f5bfd",GET,"/libraries/bootstrap/4.1.3/css/bootstrap.min.css",,,200,text/css,,,60011341325000,60011343400100,60011344157800
"5be772cb-21f6-4132-b6d7-419414cd1025",GET,"/libraries/datatables/1.10.18/css/datatables.min.css",,,200,text/css,,,60011349741200,60011351653400,60011352328600
"88bd17f1-23f0-45aa-9370-490ec83b1871",GET,"/libraries/jquery/3.3.1/js/jquery.min.js",,,200,application/javascript,,,60011356593500,60011358861200,60011360198800
"3248f42a-3384-46be-9c5e-3c1b421984b8",GET,"/libraries/popper.js/1.14.4/js/popper.min.js",,,200,application/javascript,,,60011365603100,60011367334100,60011368006200
"273f8c57-33e5-4e1d-be69-d5233d7a33c6",GET,"/libraries/bootstrap/4.1.3/js/bootstrap.min.js",,,200,application/javascript,,,60011373544900,60011375322300,60011376615000
"073494d0-0d53-43ee-a82e-1b52fed92516",GET,"/libraries/chart.js/2.7.2/js/chart.bundle.min.js",,,200,application/javascript,,,60011381633600,60011384125400,60011384938100
"53034d79-38d1-4c59-b7dd-83f7cd565ef7",GET,"/libraries/areyousure/1.9.0/js/areyousure.min.js",,,200,application/javascript,,,60011390744700,60011392572600,60011393214800
"215ba32e-b984-4a54-ba33-54ace43a6c51",GET,"/libraries/datatables/1.10.18/js/jquery.datatables.min.js",,,200,application/javascript,,,60011398462700,60011400818900,60011401794600
"7db11f42-bebe-4869-bc83-72268d82c0de",GET,"/libraries/datatables/1.10.18/js/datatables.min.js",,,200,application/javascript,,,60011408143900,60011410283500,60011411055700
"36aea781-c7a8-4dc9-88ca-4b3e8bc0a139",GET,"/libraries/acme/css/acme.css",,,200,text/css,,,60011416840300,60011419049500,60011419851700
"0e8e297b-219b-4a92-9799-e5f875ca3565",GET,"/libraries/acme/js/acme.js",,,200,application/javascript,,,60011425124200,60011427080400,60011427749400
"098c1522-f02f-4cf7-9729-f4662add9275",GET,/images/banner.png,,,200,image/png,,,60011433545000,60011435458200,60011436140500
"c1f2fc2e-d574-4667-9693-42d3e6bb7a59",GET,/images/logo.png,,,200,image/png,,,60011442473700,60011444548000,60011445218400
"e41f4672-057a-4c6b-9f30-0092a0f8ccf8",GET,"/crew-member/flight-assignment/list-completed",,,200,text/html;charset=utf-8,"duty%5B0%5D=PILOT&remarks%5B0%5D=Lorem+ipsum+dolor+sit+amet%2C+consectetur+adipiscin&moment%5B0%5D=2010%2F09%2F01+10%3A00&id%5B0%5D=390&draftMode%5B0%5D=false&currentStatus%5B0%5D=CONFIRMED&leg%5B0%5D=DGX0027&payload%5B0%5D=PILOT%7C2010%2F09%2F01+10%3A00%7CCONFIRMED%7CLorem+ipsum+dolor+sit+amet%2C+consectetur+adipiscin%7Cfalse%7C347&service=657&version%5B0%5D=0",,60011449863000,60011494201900,60012432259400
"c008191a-eb17-45c4-9e32-cccd77211dc1",GET,"/libraries/fontawesome/5.2.0/css/all.min.css",,,200,text/css,,,60012480990600,60012483743100,60012484781700
"a66700c5-a319-4cbd-bbf4-141e282f7770",GET,"/libraries/bootstrap/4.1.3/css/bootstrap.min.css",,,200,text/css,,,60012489795100,60012491723700,60012492435600
"0dfc11ed-ed8c-460b-81ce-dd7eecc96c19",GET,"/libraries/datatables/1.10.18/css/datatables.min.css",,,200,text/css,,,60012497986000,60012500650200,60012501418100
"1d6b682a-c5de-45bf-91d3-a76aeb951cd0",GET,"/libraries/jquery/3.3.1/js/jquery.min.js",,,200,application/javascript,,,60012506987700,60012509179400,60012509915700
"a0a26d60-35f6-4d74-8ffd-5a6e5d833ad9",GET,"/libraries/popper.js/1.14.4/js/popper.min.js",,,200,application/javascript,,,60012515825400,60012518142900,60012518876800
"bdb7296c-cb05-4d8c-99d0-f2709f6bfd48",GET,"/libraries/bootstrap/4.1.3/js/bootstrap.min.js",,,200,application/javascript,,,60012524203400,60012526916400,60012527908000
"05accbd6-9630-4881-a27b-12b18ac5a663",GET,"/libraries/chart.js/2.7.2/js/chart.bundle.min.js",,,200,application/javascript,,,60012533616200,60012536269500,60012537095100
"a4286fcd-2a5b-4350-81cd-78f08499f599",GET,"/libraries/areyousure/1.9.0/js/areyousure.min.js",,,200,application/javascript,,,60012542596500,60012544778300,60012545406000
"7ed990cf-142e-463b-98c1-eb7e3ec983fe",GET,"/libraries/datatables/1.10.18/js/jquery.datatables.min.js",,,200,application/javascript,,,60012550608700,60012552382200,60012552985900
"7e1fcc4a-4300-4bd2-863e-ef0b6a3488a0",GET,"/libraries/datatables/1.10.18/js/datatables.min.js",,,200,application/javascript,,,60012557950400,60012560107200,60012560880200
"8707c0aa-bbd4-4600-97f3-75a809e34397",GET,"/libraries/acme/css/acme.css",,,200,text/css,,,60012566323300,60012568668400,60012569390700
"6b052f2d-88a2-4609-968d-76fe3b99d1b2",GET,"/libraries/acme/js/acme.js",,,200,application/javascript,,,60012574376400,60012576809300,60012577730300
"991bc3d2-d94f-4016-af21-82ccef03cb94",GET,/images/banner.png,,,200,image/png,,,60012583418000,60012585877100,60012586732100
"9d07b83a-21cd-46c0-9760-c7050fcbe567",GET,/images/logo.png,,,200,image/png,,,60012592664500,60012594943700,60012595688500
"fa7d3a19-c284-4f03-a3d0-d6cc45c5e0ab",GET,"/libraries/datatables/1.10.18/config/i18n-en.json",,,200,application/json,"sProcessing=Processing...&sSearch=Search:&sLengthMenu=Show%20_MENU_%20items&sInfo=Showing%20data%20_START_%20-%20_END_%20out%20of%20_TOTAL_%20data&sInfoEmpty=No%20items%20found&sInfoFiltered=(filtered%20from%20_MAX_%20data)&sInfoPostFix=&sLoadingRecords=Loading...&sZeroRecords=No%20data&sEmptyTable=No%20data&oPaginate.sFirst=First&oPaginate.sPrevious=Previous&oPaginate.sNext=Next&oPaginate.sLast=Last",,60012601062500,60012603341800,60012627040400
"2234a227-1d13-4c54-bc04-38249eac2602",GET,"/crew-member/flight-assignment/show",id=390,,200,text/html;charset=utf-8,"leg.aircraft=AB1234567&leg.scheduledDeparture=2010%2F09%2F01+10%3A00&leg=347&leg.status=ON_TIME&legs=%5B%7B%22key%22%3A%22347%22%2C%22label%22%3A%22DGX0027+%28Lorem+ipsum+dolor+sit+am%29%22%2C%22selected%22%3Atrue%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22361%22%2C%22label%22%3A%22DGX0042+%28Flight8%29%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%220%22%2C%22label%22%3A%22----%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%5D&id=390&statusChoices=%5B%7B%22key%22%3A%220%22%2C%22label%22%3A%22----%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22CONFIRMED%22%2C%22label%22%3A%22CONFIRMED%22%2C%22selected%22%3Atrue%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22PENDING%22%2C%22label%22%3A%22PENDING%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22CANCELLED%22%2C%22label%22%3A%22CANCELLED%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%5D&flightCrewMember.phoneNumber=%2B441279358395&confirmation=false&version=0&flightCrewMember.employeeCode=JE123456&draftMode=false&legStatuses=%5B%7B%22key%22%3A%220%22%2C%22label%22%3A%22----%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22ON_TIME%22%2C%22label%22%3A%22ON_TIME%22%2C%22selected%22%3Atrue%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22DELAYED%22%2C%22label%22%3A%22DELAYED%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22CANCELLED%22%2C%22label%22%3A%22CANCELLED%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22LANDED%22%2C%22label%22%3A%22LANDED%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%5D&moment=2010%2F09%2F01+10%3A00&flightCrewMember.id=128&leg.scheduledArrival=2010%2F09%2F01+12%3A00&currentStatus=CONFIRMED&flightCrewMember.yearsOfExperience=10&canShowActivityLogs=true&leg.flight=Lorem+ipsum+dolor+sit+am&flightCrewMember.airline=Lorem+ipsum+dolor+sit+ame&availabilityChoices=%5B%7B%22key%22%3A%220%22%2C%22label%22%3A%22----%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22AVAILABLE%22%2C%22label%22%3A%22AVAILABLE%22%2C%22selected%22%3Atrue%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22ON_VACATION%22%2C%22label%22%3A%22ON_VACATION%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22ON_LEAVE%22%2C%22label%22%3A%22ON_LEAVE%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%5D&leg.arrivalAirport=L&crewMember=Esteve%2C+Jose&leg.departureAirport=Lorem+ipsum+dolor+sit+ame&duties=%5B%7B%22key%22%3A%220%22%2C%22label%22%3A%22----%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22PILOT%22%2C%22label%22%3A%22PILOT%22%2C%22selected%22%3Atrue%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22CO_PILOT%22%2C%22label%22%3A%22CO_PILOT%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22LEAD_ATTENDANT%22%2C%22label%22%3A%22LEAD_ATTENDANT%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22CABIN_ATTENDANT%22%2C%22label%22%3A%22CABIN_ATTENDANT%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%5D&flightCrewMember.languageSkills=Espa%C3%B1ol+lengua+madre+e+ingl%C3%A9s+C1&leg.flightNumber=DGX0027&leg.id=347&service=654&flightCrewMember.salary=EUR+500%2C000.00&duty=PILOT&flightCrewMember.availabilityStatus=AVAILABLE&remarks=Lorem+ipsum+dolor+sit+amet%2C+consectetur+adipiscin",,60012634955400,60012833430500,60013947405100
"d42fb8e7-ebcb-4d5a-b610-0244641a2be6",GET,"/libraries/fontawesome/5.2.0/css/all.min.css",,,200,text/css,,,60014032290600,60014034647800,60014035379500
"cb6857d7-2143-43c7-93b7-6b5e84b0aa3d",GET,"/libraries/bootstrap/4.1.3/css/bootstrap.min.css",,,200,text/css,,,60014039766900,60014042027300,60014042708100
"af9cdf8b-786e-4610-bea3-f4c77122b509",GET,"/libraries/datatables/1.10.18/css/datatables.min.css",,,200,text/css,,,60014047983100,60014050119800,60014050706800
"faa66ec0-f3c4-4f94-95ed-94136ca56a7c",GET,"/libraries/jquery/3.3.1/js/jquery.min.js",,,200,application/javascript,,,60014054515500,60014056595700,60014057273800
"350a91b7-076a-402a-b4e3-98b166c61f6c",GET,"/libraries/popper.js/1.14.4/js/popper.min.js",,,200,application/javascript,,,60014061714200,60014063964000,60014064755200
"fa9c4c16-f602-48dc-9cd6-4ed58d0f1ee9",GET,"/libraries/bootstrap/4.1.3/js/bootstrap.min.js",,,200,application/javascript,,,60014069449500,60014071278500,60014071945500
"fd4b7088-fcc2-4413-9f01-f44d5eb6d582",GET,"/libraries/chart.js/2.7.2/js/chart.bundle.min.js",,,200,application/javascript,,,60014076344700,60014078266700,60014078850000
"bfb6a7aa-a9c9-41a4-a7a1-2b8d92b6d263",GET,"/libraries/areyousure/1.9.0/js/areyousure.min.js",,,200,application/javascript,,,60014084670600,60014086962200,60014087787800
"04608449-c06c-49ff-a606-ecd7b55aa7c3",GET,"/libraries/datatables/1.10.18/js/jquery.datatables.min.js",,,200,application/javascript,,,60014092605600,60014094968400,60014095890000
"8d042d85-8752-40be-8686-986c5c7d3f5a",GET,"/libraries/datatables/1.10.18/js/datatables.min.js",,,200,application/javascript,,,60014100381100,60014102546300,60014103195500
"d2a6a48c-294a-4247-83ae-10fe277daae5",GET,"/libraries/acme/css/acme.css",,,200,text/css,,,60014107708900,60014109767400,60014110304600
"28f306eb-5ba7-4427-8528-ee3ac921666a",GET,"/libraries/acme/js/acme.js",,,200,application/javascript,,,60014114708100,60014116885700,60014117554900
"7435a926-e14f-4ba1-aa25-228f72e61e72",GET,/images/banner.png,,,200,image/png,,,60014122098000,60014124245300,60014124836400
"a4a2f9d4-6c44-485e-b702-6364834360f1",GET,/images/logo.png,,,200,image/png,,,60014130790600,60014132809600,60014133396000
