request-id,request-method,request-path,request-query,request-payload,response-status,response-content-type,response-payload,response-oops,pre-handle-timestamp,post-handle-timestamp,"after-completion-timestamp"
"53f4c4d4-c82a-4176-88c9-b378d79197f8",GET,/images/banner.png,,,200,image/png,,,57453412336000,57453416193500,57453417699200
"972b00a0-346d-4823-81e5-2872aa768ddf",GET,/images/logo.png,,,200,image/png,,,57453440735300,57453444281300,57453445748300
"bff150c5-38e9-4ffd-8567-715fec5a3481",GET,"/libraries/fontawesome/5.2.0/webfonts/fa-solid-900.woff2",,,200,application/font-woff2,,,57453456571800,57453462619200,57453463897000
"ca6a9a79-179f-4b1d-9807-13f84950fdf4",GET,"/libraries/fontawesome/5.2.0/webfonts/fa-brands-400.woff2",,,200,application/font-woff2,,,57453479968500,57453484340300,57453485551200
"139fa8d4-9d0a-4793-ab37-2a894ce1a42f",GET,/images/favicon.ico,,,200,image/x-icon,,,57453503200900,57453520111400,57453521949500
"ed954234-f182-40fb-b5f9-d4e032c84e66",GET,"/anonymous/system/sign-in",,,200,text/html;charset=utf-8,"password=&remember=false&service=659&username=",,57453530682900,57453542975400,57455588273700
"0f5bd961-96a0-4412-a748-d94195379e2a",GET,"/libraries/fontawesome/5.2.0/css/all.min.css",,,200,text/css,,,57455622828800,57455626272300,57455627735100
"07053252-102d-4bf2-9e99-53e2c0a83320",GET,"/libraries/bootstrap/4.1.3/css/bootstrap.min.css",,,200,text/css,,,57455635175400,57455637887600,57455639032100
"6d083d5d-9792-4e45-a6ba-7fe689aec77f",GET,"/libraries/datatables/1.10.18/css/datatables.min.css",,,200,text/css,,,57455647838700,57455651177100,57455652290800
"ef212231-8f99-437e-8707-1c8db55f0732",GET,"/libraries/jquery/3.3.1/js/jquery.min.js",,,200,application/javascript,,,57455660013400,57455663298300,57455664504100
"73130961-6c4c-45b7-8775-89372c1c707f",GET,"/libraries/popper.js/1.14.4/js/popper.min.js",,,200,application/javascript,,,57455671242500,57455674724700,57455676069100
"01c95f12-3b92-4e0b-ae67-34de77f5facc",GET,"/libraries/bootstrap/4.1.3/js/bootstrap.min.js",,,200,application/javascript,,,57455684058600,57455686238800,57455687079800
"61d7bc71-f40d-414a-b46c-e8126031ef7f",GET,"/libraries/chart.js/2.7.2/js/chart.bundle.min.js",,,200,application/javascript,,,57455695805000,57455698679800,57455699653900
"1de604e0-0d09-49a1-b044-38457cb9d665",GET,"/libraries/areyousure/1.9.0/js/areyousure.min.js",,,200,application/javascript,,,57455707335900,57455711135600,57455712580900
"fc0a7c0f-d530-432c-b536-0243f0dd03b6",GET,"/libraries/datatables/1.10.18/js/jquery.datatables.min.js",,,200,application/javascript,,,57455719751800,57455724382000,57455726319000
"d1972804-7206-4386-ae37-b6c475eb78f2",GET,"/libraries/datatables/1.10.18/js/datatables.min.js",,,200,application/javascript,,,57455734669800,57455738042200,57455741248600
"7c1ba45d-da2c-4f73-96d6-45bd4204f226",GET,"/libraries/acme/css/acme.css",,,200,text/css,,,57455763168100,57455768745000,57455769769400
"dc638511-af12-446e-b606-09da48ddbef7",GET,"/libraries/acme/js/acme.js",,,200,application/javascript,,,57455782746900,57455786593500,57455787711200
"02b7b347-9215-4bbe-82a6-0c4616799d97",GET,/images/banner.png,,,200,image/png,,,57455796211700,57455799122300,57455800412900
"a98a5800-f725-416c-93d9-ceab1ebeedad",GET,/images/logo.png,,,200,image/png,,,57455807888700,57455810440900,57455811245000
"a1d50c20-ac93-4151-ac20-28724664f7f5",POST,"/anonymous/system/sign-in",,"id=&password=member1&remember=false&username=member1&version=",302,,,,57455823385900,57455839893800,57455841051600
"43c0af92-a41d-4a4a-809a-1865f60a1006",GET,/,,,302,,,,57455848196100,57455853616400,57455855234400
"d6854a05-91a5-4fbb-84dc-f26b36bf6dae",GET,/any/system/welcome,,,200,text/html;charset=utf-8,service=654,,57455860545900,57455864974500,57456323482800
"ddbf719b-4139-419c-addc-e31f80f1795a",GET,"/libraries/fontawesome/5.2.0/css/all.min.css",,,200,text/css,,,57456345045700,57456348232500,57456349951200
"13b142ae-e0b1-4ce7-9d9a-10d60ef897cb",GET,"/libraries/bootstrap/4.1.3/css/bootstrap.min.css",,,200,text/css,,,57456357810300,57456361023300,57456362222500
"1b2d10c9-f0d8-4f05-8ca5-48ac29599c97",GET,"/libraries/datatables/1.10.18/css/datatables.min.css",,,200,text/css,,,57456368728500,57456372542200,57456373685500
"48594dbf-1cd3-4050-9068-0888407b83f4",GET,"/libraries/jquery/3.3.1/js/jquery.min.js",,,200,application/javascript,,,57456379453700,57456381360000,57456382276300
"674d3e98-e9a3-43bd-814b-009efd42abcf",GET,"/libraries/popper.js/1.14.4/js/popper.min.js",,,200,application/javascript,,,57456390670000,57456393745500,57456394624200
"4b3be8d5-6578-4e7f-93ac-44e453d2a95a",GET,"/libraries/bootstrap/4.1.3/js/bootstrap.min.js",,,200,application/javascript,,,57456401489200,57456404321500,57456406469700
"c9fc8e4e-0d67-4658-9357-70334a5dfe51",GET,"/libraries/chart.js/2.7.2/js/chart.bundle.min.js",,,200,application/javascript,,,57456413622300,57456419599600,57456420752700
"824dd2c5-a0e8-4f83-8367-5d1c67b45e73",GET,"/libraries/areyousure/1.9.0/js/areyousure.min.js",,,200,application/javascript,,,57456428791000,57456431444300,57456432768400
"9b87b22c-af6e-4b26-8f93-88c78e73ef51",GET,"/libraries/datatables/1.10.18/js/jquery.datatables.min.js",,,200,application/javascript,,,57456438336000,57456441096400,57456442133000
"c51272f2-c690-45c8-b4ce-1285d31a6258",GET,"/libraries/datatables/1.10.18/js/datatables.min.js",,,200,application/javascript,,,57456450013900,57456452717000,57456453905800
"de1eb8a4-acab-4f5c-9292-f281d00980dd",GET,"/libraries/acme/css/acme.css",,,200,text/css,,,57456460242700,57456462701300,57456463937300
"97ee30f7-9b59-4be5-8e05-93a927088b12",GET,"/libraries/acme/js/acme.js",,,200,application/javascript,,,57456470009800,57456472524300,57456473664300
"f50633b2-7d1c-4c3b-b949-1f4f1b89845a",GET,/images/banner.png,,,200,image/png,,,57456480205300,57456483980700,57456485162800
"4eeb07e7-a192-4075-b6e6-dc0b9ea14384",GET,/images/logo.png,,,200,image/png,,,57456492168200,57456495931200,57456497075300
"4c50099f-b7fd-47e5-b0a4-874e47cb54db",GET,"/crew-member/flight-assignment/list-completed",,,200,text/html;charset=utf-8,"duty%5B0%5D=PILOT&remarks%5B0%5D=Lorem+ipsum+dolor+sit+amet%2C+consectetur+adipiscin&moment%5B0%5D=2010%2F09%2F01+10%3A00&id%5B0%5D=390&draftMode%5B0%5D=false&currentStatus%5B0%5D=CONFIRMED&leg%5B0%5D=DGX0027&payload%5B0%5D=PILOT%7C2010%2F09%2F01+10%3A00%7CCONFIRMED%7CLorem+ipsum+dolor+sit+amet%2C+consectetur+adipiscin%7Cfalse%7C347&service=657&version%5B0%5D=0",,57456503316800,57456559694100,57457946280600
"7bbd6564-6811-4bbd-9c97-d0c7e8dfaff8",GET,"/libraries/fontawesome/5.2.0/css/all.min.css",,,200,text/css,,,57458049194500,57458053681200,57458055626300
"d332a6d6-01ff-4c7f-8282-7cffde9256a6",GET,"/libraries/bootstrap/4.1.3/css/bootstrap.min.css",,,200,text/css,,,57458064001200,57458067006300,57458068033000
"856890eb-3411-4a66-b9ac-dd7180ddb6e6",GET,"/libraries/datatables/1.10.18/css/datatables.min.css",,,200,text/css,,,57458074420800,57458077427500,57458078744600
"844bb559-2f82-4ffd-a89f-9081e1c86b13",GET,"/libraries/jquery/3.3.1/js/jquery.min.js",,,200,application/javascript,,,57458087174700,57458090102100,57458091326500
"47442e15-1560-4522-9a0b-215a8f3ead7a",GET,"/libraries/popper.js/1.14.4/js/popper.min.js",,,200,application/javascript,,,57458099583900,57458102420400,57458103411600
"3e09802f-3e1d-4f8f-bdaa-c237f797dd31",GET,"/libraries/bootstrap/4.1.3/js/bootstrap.min.js",,,200,application/javascript,,,57458109686200,57458115018500,57458116854600
"b0f173ce-126a-4db2-afdd-8e8791aa61e5",GET,"/libraries/chart.js/2.7.2/js/chart.bundle.min.js",,,200,application/javascript,,,57458123736400,57458126330800,57458127139600
"18fee141-5ae3-45ec-b038-8612a62c6129",GET,"/libraries/areyousure/1.9.0/js/areyousure.min.js",,,200,application/javascript,,,57458135038900,57458137593400,57458138569500
"fe5246ab-08ba-4182-99d4-748e526b27e3",GET,"/libraries/datatables/1.10.18/js/jquery.datatables.min.js",,,200,application/javascript,,,57458144735100,57458147694300,57458149475000
"9bd0b03a-6efb-4d78-8aa5-bb0e0b702a5f",GET,"/libraries/datatables/1.10.18/js/datatables.min.js",,,200,application/javascript,,,57458154939700,57458157558900,57458159336700
"af00d118-f0b6-4748-9a51-b812cb5415d7",GET,"/libraries/acme/css/acme.css",,,200,text/css,,,57458165901700,57458168630200,57458169652500
"5900d1d9-8869-4a28-a1a6-c67b85db8239",GET,"/libraries/acme/js/acme.js",,,200,application/javascript,,,57458176449800,57458179836000,57458181065400
"cd651fe0-632e-4600-9165-19c77ef16fdb",GET,/images/banner.png,,,200,image/png,,,57458187203600,57458192247000,57458193599100
"82f35cfd-2158-48e9-ae8b-7ff13bd2a7cb",GET,/images/logo.png,,,200,image/png,,,57458202534600,57458205951700,57458207031100
"a77736d4-80f6-43dd-9c5d-01598e98e265",GET,"/libraries/datatables/1.10.18/config/i18n-en.json",,,200,application/json,"sProcessing=Processing...&sSearch=Search:&sLengthMenu=Show%20_MENU_%20items&sInfo=Showing%20data%20_START_%20-%20_END_%20out%20of%20_TOTAL_%20data&sInfoEmpty=No%20items%20found&sInfoFiltered=(filtered%20from%20_MAX_%20data)&sInfoPostFix=&sLoadingRecords=Loading...&sZeroRecords=No%20data&sEmptyTable=No%20data&oPaginate.sFirst=First&oPaginate.sPrevious=Previous&oPaginate.sNext=Next&oPaginate.sLast=Last",,57458214016100,57458217079300,57458242620000
"ebb9eaf5-2b8a-46e7-872b-c04ee270bfdb",GET,"/crew-member/flight-assignment/show",id=390,,200,text/html;charset=utf-8,"leg.aircraft=AB1234567&leg.scheduledDeparture=2010%2F09%2F01+10%3A00&leg=347&leg.status=ON_TIME&legs=%5B%7B%22key%22%3A%22347%22%2C%22label%22%3A%22DGX0027+%28Lorem+ipsum+dolor+sit+am%29%22%2C%22selected%22%3Atrue%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22361%22%2C%22label%22%3A%22DGX0042+%28Flight8%29%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%220%22%2C%22label%22%3A%22----%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%5D&id=390&statusChoices=%5B%7B%22key%22%3A%220%22%2C%22label%22%3A%22----%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22CONFIRMED%22%2C%22label%22%3A%22CONFIRMED%22%2C%22selected%22%3Atrue%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22PENDING%22%2C%22label%22%3A%22PENDING%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22CANCELLED%22%2C%22label%22%3A%22CANCELLED%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%5D&flightCrewMember.phoneNumber=%2B441279358395&confirmation=false&version=0&flightCrewMember.employeeCode=JE123456&draftMode=false&legStatuses=%5B%7B%22key%22%3A%220%22%2C%22label%22%3A%22----%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22ON_TIME%22%2C%22label%22%3A%22ON_TIME%22%2C%22selected%22%3Atrue%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22DELAYED%22%2C%22label%22%3A%22DELAYED%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22CANCELLED%22%2C%22label%22%3A%22CANCELLED%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22LANDED%22%2C%22label%22%3A%22LANDED%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%5D&moment=2010%2F09%2F01+10%3A00&flightCrewMember.id=128&leg.scheduledArrival=2010%2F09%2F01+12%3A00&currentStatus=CONFIRMED&flightCrewMember.yearsOfExperience=10&canShowActivityLogs=true&leg.flight=Lorem+ipsum+dolor+sit+am&flightCrewMember.airline=Lorem+ipsum+dolor+sit+ame&availabilityChoices=%5B%7B%22key%22%3A%220%22%2C%22label%22%3A%22----%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22AVAILABLE%22%2C%22label%22%3A%22AVAILABLE%22%2C%22selected%22%3Atrue%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22ON_VACATION%22%2C%22label%22%3A%22ON_VACATION%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22ON_LEAVE%22%2C%22label%22%3A%22ON_LEAVE%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%5D&leg.arrivalAirport=L&crewMember=Esteve%2C+Jose&leg.departureAirport=Lorem+ipsum+dolor+sit+ame&duties=%5B%7B%22key%22%3A%220%22%2C%22label%22%3A%22----%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22PILOT%22%2C%22label%22%3A%22PILOT%22%2C%22selected%22%3Atrue%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22CO_PILOT%22%2C%22label%22%3A%22CO_PILOT%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22LEAD_ATTENDANT%22%2C%22label%22%3A%22LEAD_ATTENDANT%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22CABIN_ATTENDANT%22%2C%22label%22%3A%22CABIN_ATTENDANT%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%5D&flightCrewMember.languageSkills=Espa%C3%B1ol+lengua+madre+e+ingl%C3%A9s+C1&leg.flightNumber=DGX0027&leg.id=347&service=654&flightCrewMember.salary=EUR+500%2C000.00&duty=PILOT&flightCrewMember.availabilityStatus=AVAILABLE&remarks=Lorem+ipsum+dolor+sit+amet%2C+consectetur+adipiscin",,57458252665000,57458509253100,57460539473600
"4e810380-7f0e-4482-b260-7316cb039a35",GET,"/libraries/fontawesome/5.2.0/css/all.min.css",,,200,text/css,,,57460655021900,57460658101800,57460659145500
"04829a80-5202-4049-ad35-018c044448bc",GET,"/libraries/bootstrap/4.1.3/css/bootstrap.min.css",,,200,text/css,,,57460668994000,57460672464700,57460674133900
"440b891b-e268-47b5-972e-90bb4775ced8",GET,"/libraries/datatables/1.10.18/css/datatables.min.css",,,200,text/css,,,57460683824000,57460690676600,57460691726400
"55e0b2f1-8480-465a-b1ff-e658f096f9ac",GET,"/libraries/jquery/3.3.1/js/jquery.min.js",,,200,application/javascript,,,57460697726100,57460700376500,57460701586800
"bb8eea70-388b-4db3-8c82-ae01c93839df",GET,"/libraries/popper.js/1.14.4/js/popper.min.js",,,200,application/javascript,,,57460708752400,57460711672300,57460713218800
"8ebb281c-fbc3-4ea2-a33a-a2ce59c7895d",GET,"/libraries/bootstrap/4.1.3/js/bootstrap.min.js",,,200,application/javascript,,,57460720201900,57460722714700,57460723795200
"9f5a358a-3c76-4014-b6c7-9140ba4c9abb",GET,"/libraries/chart.js/2.7.2/js/chart.bundle.min.js",,,200,application/javascript,,,57460732143100,57460734775200,57460735432000
"31fbdfc2-93cb-4b77-9252-8ab0251fb134",GET,"/libraries/areyousure/1.9.0/js/areyousure.min.js",,,200,application/javascript,,,57460741697200,57460744683900,57460747444600
"b2b9ff54-3085-4115-aae1-39f06c67d298",GET,"/libraries/datatables/1.10.18/js/jquery.datatables.min.js",,,200,application/javascript,,,57460755024600,57460757870900,57460759883500
"02cb5c5a-95be-4e06-a71b-4be306c29c14",GET,"/libraries/datatables/1.10.18/js/datatables.min.js",,,200,application/javascript,,,57460769099000,57460771486700,57460772388300
"91db6a16-ecf5-4537-b68d-656169cb3292",GET,"/libraries/acme/css/acme.css",,,200,text/css,,,57460780592600,57460784438700,57460785251200
"64f89a7c-4852-40f7-8f87-c0599eab6db9",GET,"/libraries/acme/js/acme.js",,,200,application/javascript,,,57460790261300,57460793871000,57460794892000
"ff7253af-bd6f-42b2-aa9b-24f8c65d5966",GET,/images/banner.png,,,200,image/png,,,57460802088900,57460805045600,57460807525500
"1c254c19-1460-4fac-96f4-d926a6c2318a",GET,/images/logo.png,,,200,image/png,,,57460819916600,57460823457800,57460824614300
